-3.0	-5.196152422706632
-3.5	-4.330127018922194
-4.0	-3.464101615137755
-4.5	-2.598076211353316
-5.0	-1.7320508075688776
-5.5	-0.8660254037844393
-6.0	0.0
-2.0	-5.196152422706631
-2.5	-4.330127018922193
-3.0	-3.4641016151377544
-3.5	-2.5980762113533156
-4.0	-1.7320508075688767
-4.5	-0.8660254037844384
-5.0	0.0
-5.5	0.8660254037844393
-1.0	-5.196152422706632
-1.5	-4.330127018922193
-2.0	-3.4641016151377544
-2.5	-2.598076211353316
-3.0	-1.7320508075688772
-3.5	-0.8660254037844384
-4.0	0.0
-4.5	0.8660254037844384
-5.0	1.7320508075688776
0.0	-5.196152422706632
-0.5	-4.330127018922193
-1.0	-3.4641016151377544
-1.5	-2.598076211353316
-2.0	-1.7320508075688774
-2.5	-0.8660254037844388
-3.0	0.0
-3.5	0.8660254037844384
-4.0	1.7320508075688767
-4.5	2.598076211353316
1.0	-5.196152422706632
0.5	-4.330127018922193
0.0	-3.4641016151377544
-0.5	-2.598076211353316
-1.0	-1.7320508075688772
-1.5	-0.8660254037844386
-2.0	0.0
-2.5	0.8660254037844388
-3.0	1.7320508075688772
-3.5	2.5980762113533156
-4.0	3.464101615137755
2.0	-5.196152422706631
1.5	-4.330127018922193
1.0	-3.4641016151377544
0.5	-2.598076211353316
0.0	-1.7320508075688772
-0.5	-0.8660254037844386
-1.0	0.0
-1.5	0.8660254037844386
-2.0	1.7320508075688774
-2.5	2.598076211353316
-3.0	3.4641016151377544
-3.5	4.330127018922194
3.0	-5.196152422706632
2.5	-4.330127018922193
2.0	-3.4641016151377544
1.5	-2.598076211353316
1.0	-1.7320508075688772
0.5	-0.8660254037844386
0.0	0.0
-0.5	0.8660254037844386
-1.0	1.7320508075688772
-1.5	2.598076211353316
-2.0	3.4641016151377544
-2.5	4.330127018922193
-3.0	5.196152422706632
3.5	-4.330127018922194
3.0	-3.4641016151377544
2.5	-2.598076211353316
2.0	-1.7320508075688774
1.5	-0.8660254037844386
1.0	0.0
0.5	0.8660254037844386
0.0	1.7320508075688772
-0.5	2.598076211353316
-1.0	3.4641016151377544
-1.5	4.330127018922193
-2.0	5.196152422706631
4.0	-3.464101615137755
3.5	-2.5980762113533156
3.0	-1.7320508075688772
2.5	-0.8660254037844388
2.0	0.0
1.5	0.8660254037844386
1.0	1.7320508075688772
0.5	2.598076211353316
0.0	3.4641016151377544
-0.5	4.330127018922193
-1.0	5.196152422706632
4.5	-2.598076211353316
4.0	-1.7320508075688767
3.5	-0.8660254037844384
3.0	0.0
2.5	0.8660254037844388
2.0	1.7320508075688774
1.5	2.598076211353316
1.0	3.4641016151377544
0.5	4.330127018922193
0.0	5.196152422706632
5.0	-1.7320508075688776
4.5	-0.8660254037844384
4.0	0.0
3.5	0.8660254037844384
3.0	1.7320508075688772
2.5	2.598076211353316
2.0	3.4641016151377544
1.5	4.330127018922193
1.0	5.196152422706632
5.5	-0.8660254037844393
5.0	0.0
4.5	0.8660254037844384
4.0	1.7320508075688767
3.5	2.5980762113533156
3.0	3.4641016151377544
2.5	4.330127018922193
2.0	5.196152422706631
6.0	0.0
5.5	0.8660254037844393
5.0	1.7320508075688776
4.5	2.598076211353316
4.0	3.464101615137755
3.5	4.330127018922194
3.0	5.196152422706632
